Week,Punter,Team,Blocks,Touchbacks,Fair Catches,Out-of_Bounds,50+,60+,70+,Under 20,Under 10,Under 5,1 Yd Line,Punt Avg,Return Avg,Holds,Misses,First Downs,Touchdowns,Fumbles,Interceptions,Conduct,Total Points
5,M.Palardy,CAR,0,0.4,0.75,0.0,2,0.75,0.0,0,0.0,0.0,0.0,0.17999999999999972,0.30000000000000004,0.5,-0.25,0,0,-0.0,-0.0,0,4.63
5,B.Pinion,SF,0,0.0,0.25,0.30000000000000004,3,0.0,0.0,1,0.0,0.0,0.0,0.06666666666666643,0.65,0.5,-0.0,0,0,-0.0,-0.0,0,5.766666666666667
5,R.Sanchez,IND,0,0.0,0.25,0.1,3,0.0,0.0,4,0.75,0.0,0.0,0.275,0.9,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,9.875
5,B.Kern,TEN,0,0.0,0.25,0.1,5,3.0,0.5,4,0.75,0.5,0.0,0.9899999999999999,0.22857142857142856,0.2,-0.0,0,0,-0.0,-0.0,0,15.518571428571427
5,M.Haack,MIA,0,0.0,0.25,0.2,5,0.75,0.0,5,2.25,0.0,0.0,0.6000000000000001,0.2,0.1,-0.25,0,0,-0.0,-0.0,0,14.099999999999998
5,D.Kaser,LAC,0,0.4,0.25,0.1,5,1.5,0.0,1,0.0,0.0,0.0,1.05,-0.36666666666666664,0.5,-0.0,0,0,-0.0,-0.0,0,9.433333333333334
5,B.Wing,NYG,0,0.4,0.5,0.0,3,0.0,0.0,4,1.5,1.0,0.0,-0.08750000000000001,-0.2666666666666666,0.2,-0.0,0,0,-0.0,-0.0,0,10.245833333333334
5,A.Lee,ARI,0,0.0,0.25,0.1,4,0.0,0.0,1,0.0,0.0,0.0,0.45714285714285696,-2.7666666666666666,0.1,-0.0,0,0,-0.0,-0.0,0,3.1404761904761904
5,D.Jones,PHI,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.2,0.2,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,2.95
5,B.Nortman,JAX,0,0.0,0.25,0.2,0,0.0,0.0,3,1.5,0.5,0.0,-0.7000000000000001,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.95
5,J.Berry,PIT,0,0.0,0.25,0.1,2,0.0,0.0,2,1.5,0.5,0.0,-0.03333333333333357,0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,6.616666666666666
5,J.Ryan,SEA,0,0.0,0.5,0.0,0,0.0,0.0,2,1.5,0.0,0.0,-0.55,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,4.750000000000001
5,J.Hekker,LA,0,0.0,0.25,0.1,1,0.75,0.0,0,0.0,0.0,0.0,0.03333333333333357,-0.1,0.2,-0.25,0,0,-0.0,-0.0,0,1.9833333333333338
5,M.King,OAK,0,0.4,0.25,0.0,1,0.75,0.0,0,0.0,0.0,0.0,0.42500000000000004,-0.05,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.075
5,S.Koch,BAL,0,0.0,0.0,0.2,0,0.0,0.0,1,0.75,0.0,0.0,-0.6000000000000001,0.2,0.5,-0.0,0,0,-0.0,-0.0,0,2.05
5,J.Vogel,GB,0,0.0,0.25,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.35000000000000003,1.0,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,3.4000000000000004
5,C.Jones,DAL,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.7000000000000001,0,0.5,-0.0,0,0,-0.0,-0.0,0,0.7999999999999999
5,S.Lechler,HOU,0,0.0,0.0,0.1,3,0.0,0.0,3,0.0,0.0,0.0,0.30000000000000004,-1.075,0.2,-0.0,0,0,-0.0,-0.0,0,5.5249999999999995
5,D.Colquitt,KC,0,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,-0.2,-4.0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,-2.5
5,P.O'Donnell,CHI,0,0.8,0.0,0.2,3,0.0,0.0,2,0.0,0.0,0.0,-0.1142857142857146,-0.4666666666666666,0.1,-0.0,3,6,-0.0,-0.0,0,14.519047619047619
5,R.Quigley,MIN,0,0.0,0.5,0.0,1,0.0,0.0,2,0.0,0.0,0.0,-0.2,0.275,0.4,-0.0,0,0,-0.0,-0.0,0,3.9749999999999996
6,M.Palardy,CAR,0,0.0,0.25,0.1,1,0.0,0.0,3,0.0,0.0,0.0,0.03333333333333357,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,5.783333333333333
6,D.Jones,PHI,0,0.0,0.25,0.1,3,0.0,0.0,1,0.75,0.0,0.0,0.5833333333333336,-0.2666666666666666,0.4,-0.0,0,0,-0.0,-0.0,0,5.816666666666667
6,M.Bosher,ATL,0,0.0,0.0,0.1,1,0.0,0.0,0,0.0,0.0,0.0,-0.5666666666666664,0.1,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,0.6833333333333337
6,M.Haack,MIA,0,0.4,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.5,0,0.4,-0.0,0,0,-0.0,-0.0,0,1.5499999999999998
6,S.Koch,BAL,0,0.0,0.0,0.0,5,1.5,0.0,2,1.5,0.0,0.0,1.0,-0.17500000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,11.225
6,P.O'Donnell,CHI,0,0.0,0.5,0.2,3,0.75,0.0,3,0.75,0.0,0.0,0.16666666666666644,-1.74,0.4,-0.0,0,0,-0.0,-0.0,0,7.0266666666666655
6,B.Colquitt,CLE,0,0.0,0.25,0.0,5,0.75,0.0,3,1.5,1.0,0.0,0.6142857142857147,-0.525,0.2,-0.0,0,0,-0.0,-0.0,0,11.789285714285713
6,S.Lechler,HOU,0,0.0,0.0,0.0,4,0.0,0.0,2,0.75,0.5,0.0,0.5,0.18333333333333332,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.233333333333334
6,J.Vogel,GB,0,0.0,1.0,0.1,2,0.0,0.0,4,0.0,0.0,0.0,-0.11666666666666643,1.4000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,8.583333333333332
6,R.Quigley,MIN,0,0.0,0.5,0.1,1,0.0,0.0,3,0.75,0.5,0.0,-0.625,0.1,0.5,-0.0,0,0,-0.0,-0.0,0,5.824999999999999
6,J.Locke,DET,0,0.0,0.5,0.1,0,0.0,0.0,3,0.75,0.0,0.0,0.36000000000000015,0.6000000000000001,0.4,-0.25,0,0,-0.0,-0.0,0,5.460000000000001
6,T.Morstead,NO,0,0.4,0.0,0.1,3,0.75,0.0,3,0.75,0.5,0.0,0.4142857142857146,-1.75,0.5,-0.0,0,0,-0.0,-0.0,0,7.664285714285715
6,R.Allen,NE,0,0.0,0.25,0.0,0,0.0,0.0,1,0.75,0.5,0.0,-0.5,1.0,0.4,-0.25,0,0,-0.0,-0.0,0,3.15
6,L.Edwards,NYJ,0,0.0,0.0,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.17500000000000002,0.2333333333333333,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.458333333333333
6,B.Pinion,SF,0,0.0,1.0,0.0,0,0.0,0.0,4,0.0,0.0,0.0,-0.26666666666666644,0.30000000000000004,0.4,-0.25,0,0,-0.0,-0.0,0,5.183333333333334
6,T.Way,WAS,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.025,-3.0,0.4,-0.25,0,0,-0.0,-0.0,0,0.07499999999999984
6,B.Anger,TB,0,0.0,0.75,0.0,0,0.0,0.0,3,1.5,0.0,0.0,-0.65,0.9,0.1,-0.0,0,0,-0.0,-0.0,0,5.6
6,A.Lee,ARI,0,0.0,0.0,0.0,1,0.0,0.0,1,0.75,0.5,0.25,0.15000000000000002,-0.1,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.15
6,J.Hekker,LA,0,0.4,0.75,0.0,3,0.75,0.0,4,0.0,0.0,0.0,0.1,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,10.3
6,B.Nortman,JAX,-3,0.0,0.25,0.30000000000000004,2,0.0,0.0,2,0.0,0.0,0.0,-0.5857142857142854,0.3333333333333333,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,1.0976190476190477
6,J.Berry,PIT,0,0.4,0.0,0.1,1,0.75,0.0,2,0.0,0.0,0.0,-0.36000000000000015,-0.4,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.79
6,D.Colquitt,KC,0,0.0,0.25,0.0,2,0.0,0.0,3,0.75,0.5,0.25,0.25,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,8.200000000000001
6,D.Kaser,LAC,0,0.4,0.0,0.0,4,0.75,0.0,0,0.0,0.0,0.0,1.075,0.30000000000000004,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,6.575
6,M.King,OAK,0,0.0,0.25,0.0,4,0.0,0.0,4,1.5,0.0,0.0,1.1500000000000001,0.6000000000000001,0.2,-0.25,0,0,-0.0,-0.0,0,11.45
6,R.Dixon,DEN,0,0.0,0.5,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.6000000000000001,-1.1,0.2,-0.25,0,0,-0.0,-0.0,0,1.9500000000000002
6,B.Wing,NYG,0,0.0,0.25,0.0,2,0.75,0.0,2,0.0,0.0,0.0,0.4833333333333336,0.325,0.4,-0.0,0,0,-0.0,-0.0,0,6.208333333333334
6,R.Sanchez,IND,0,0.0,0.0,0.1,2,0.0,0.0,0,0.0,0.0,0.0,0.8333333333333336,0.15000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,3.4833333333333334
6,B.Kern,TEN,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.1,0,0.8,-0.0,0,0,-0.0,-0.0,0,1.95
7,D.Colquitt,KC,0,0.0,0.25,0.1,2,0.0,0.0,3,0.0,0.0,0.0,0.06666666666666643,0.9,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,6.916666666666666
7,M.King,OAK,0,0.0,0.0,0.0,2,0.0,0.0,1,0.75,0.5,0.25,0.3666666666666665,0.25,0.5,-0.25,0,0,-0.0,-0.0,0,5.366666666666666
7,B.Anger,TB,0,0.8,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.65,0,0.5,-0.0,0,0,-0.0,-0.0,0,0.65
7,C.Schmidt,BUF,0,0.0,0.25,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.55,0.9,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,4.800000000000001
7,M.Palardy,CAR,0,0.4,0.25,0.0,4,0.0,0.0,1,0.0,0.0,0.0,0.7600000000000002,0.30000000000000004,0.1,-0.0,0,0,-0.0,-0.0,0,6.81
7,P.O'Donnell,CHI,0,0.0,0.5,0.0,3,1.5,0.0,1,0.0,0.0,0.0,0.43333333333333357,0.3333333333333333,0.1,-0.0,0,0,-0.0,-0.0,0,6.866666666666666
7,B.Colquitt,CLE,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,-0.05,0.2333333333333333,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,2.4833333333333334
7,B.Kern,TEN,0,0.4,0.0,0.0,3,0.0,0.0,2,0.0,0.0,0.0,0.7000000000000001,0.46666666666666673,0.4,-0.25,0,0,-0.0,-0.0,0,6.716666666666668
7,J.Vogel,GB,0,0.0,0.5,0.0,2,0.75,0.0,1,0.0,0.0,0.0,0.2600000000000002,0.2,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,4.76
7,T.Morstead,NO,0,0.0,0.25,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.6000000000000001,0,0.4,-0.0,0,0,-0.0,-0.0,0,2.8
7,R.Sanchez,IND,0,0.0,1.5,0.0,1,0.0,0.0,4,1.5,0.0,0.0,-0.01428571428571459,0,0.0,-0.0,0,0,-0.0,-0.0,0,7.985714285714286
7,B.Nortman,JAX,0,0.0,0.25,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.8500000000000001,0.9,0.5,-0.0,0,0,-0.0,-0.0,0,5.25
7,A.Lee,ARI,0,0.8,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,-0.11666666666666643,-0.1,0.0,-0.25,0,0,-0.0,-0.0,0,2.3333333333333335
7,J.Hekker,LA,0,0.0,0.0,0.1,2,0.75,0.0,2,0.0,0.0,0.0,1.4500000000000002,-0.0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,7.0
7,L.Edwards,NYJ,0,0.0,0.5,0.0,2,0.75,0.0,2,0.75,0.0,0.0,0.08571428571428541,0.07500000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,6.560714285714286
7,M.Haack,MIA,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.05,0.30000000000000004,0.5,-0.0,0,0,-0.0,-0.0,0,5.0
7,S.Koch,BAL,0,0.0,0.0,0.30000000000000004,3,0.75,0.0,1,0.0,0.0,0.0,0.31666666666666643,-1.866666666666667,0.4,-0.0,0,0,-0.0,-0.0,0,3.899999999999999
7,R.Quigley,MIN,0,0.0,0.25,0.1,0,0.0,0.0,0,0.0,0.0,0.0,0.1,0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,0.8
7,K.Huber,CIN,0,0.0,0.5,0.0,4,0.0,0.0,2,0.75,0.5,0.0,0.5,0.2,0.2,-0.0,0,0,-0.0,-0.0,0,8.649999999999999
7,J.Berry,PIT,0,0.0,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.0,-1.0,0.7000000000000001,-0.0,0,0,-0.0,-0.0,0,0.9500000000000001
7,B.Pinion,SF,0,0.0,0.25,0.2,0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.9,0.2,-0.0,0,0,-0.0,-0.0,0,3.5500000000000003
7,C.Jones,DAL,0,0.0,0.25,0.1,3,0.0,0.0,1,0.0,0.0,0.0,0.2333333333333336,0.1,0.4,-0.25,0,0,-0.0,-0.0,0,4.833333333333333
7,R.Dixon,DEN,0,0.0,1.25,0.0,0,0.0,0.0,2,0.0,0.0,0.0,-0.1375,-2.033333333333333,0.0,-0.0,0,0,-0.0,-0.0,0,1.0791666666666666
7,D.Kaser,LAC,0,0.0,0.25,0.1,5,2.25,0.0,3,1.5,0.5,0.25,0.6625000000000001,-0.2,0.2,-0.0,0,0,-0.0,-0.0,0,13.5125
7,J.Ryan,SEA,0,0.0,0.5,0.1,0,0.0,0.0,5,0.0,0.0,0.0,-0.7000000000000001,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,6.2
7,B.Wing,NYG,0,0.0,0.25,0.0,3,0.0,0.0,1,0.0,0.0,0.0,-0.15714285714285695,0.025,0.1,-0.25,0,0,-0.0,-0.0,0,3.9678571428571434
7,M.Bosher,ATL,0,0.0,0.25,0.0,0,0.0,0.0,0,0.0,0.0,0.0,-0.30000000000000004,1.0,0.1,-0.25,0,0,-0.0,-0.0,0,0.8
7,R.Allen,NE,0,0.4,0.25,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.5,0,0.5,-0.0,0,0,-0.0,-0.0,0,2.65
7,T.Way,WAS,0,0.4,0.5,0.0,1,0.75,0.0,2,0.0,0.0,0.0,0.27999999999999975,-0.2,0.4,-0.0,0,0,-0.0,-0.0,0,5.13
7,D.Jones,PHI,0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.6000000000000001,0.1,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,4.050000000000001
8,M.Haack,MIA,0,0.0,1.0,0.1,1,0.0,0.0,0,0.0,0.0,0.0,-0.4,0.6000000000000001,0.0,-0.25,0,0,-0.0,-0.0,0,2.0500000000000003
8,S.Koch,BAL,0,0.0,0.0,0.2,1,0.0,0.0,4,1.5,0.0,0.0,0.0,0.65,0.5,-0.0,0,0,-0.0,-0.0,0,7.8500000000000005
8,R.Quigley,MIN,0,0.0,0.75,0.0,0,0.0,0.0,2,0.75,0.0,0.0,-0.8166666666666664,0.35000000000000003,0.5,-0.0,0,0,-0.0,-0.0,0,3.5333333333333337
8,B.Colquitt,CLE,0,0.0,1.0,0.0,3,0.0,0.0,3,0.0,0.0,0.0,0.15000000000000002,0.15000000000000002,0.2,-0.5,0,0,-0.0,-0.0,0,7.000000000000001
8,C.Schmidt,BUF,0,0.0,0.25,0.1,2,0.0,0.0,4,0.75,0.5,0.25,0.020000000000000285,0.35000000000000003,0.5,-0.0,0,0,-0.0,-0.0,0,8.72
8,M.King,OAK,0,0.0,0.0,0.1,1,0.0,0.0,1,0.75,0.0,0.0,-0.675,0.05,0.2,-0.0,0,0,-0.0,-0.0,0,2.425
8,R.Sanchez,IND,-3,0.0,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0.0,0.07500000000000001,-0.06666666666666661,0.5,-0.0,0,0,-0.0,-0.0,0,-1.4916666666666667
8,K.Huber,CIN,0,0.8,0.0,0.0,2,0.75,0.0,0,0.0,0.0,0.0,0.42500000000000004,-1.1,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,3.175
8,R.Allen,NE,0,0.0,0.25,0.0,1,0.0,0.0,3,0.75,0.5,0.0,-0.16666666666666644,1.7000000000000002,0.5,-0.5,0,0,-0.0,-0.0,0,7.033333333333334
8,D.Kaser,LAC,0,0.0,0.0,0.1,2,0.0,0.0,1,0.75,0.0,0.0,0.0,0.25,0.1,-0.25,0,0,-0.0,-0.0,0,3.9499999999999993
8,P.O'Donnell,CHI,0,0.4,0.25,0.0,4,0.75,0.0,2,0.0,0.0,0.0,0.9,0.1666666666666667,0.2,-0.25,0,0,-0.0,-0.0,0,8.416666666666666
8,T.Morstead,NO,0,0.4,0.25,0.0,3,0.75,0.0,2,0.75,0.5,0.0,0.6000000000000001,1.0,0.4,-0.0,0,0,-0.0,-0.0,0,9.65
8,M.Bosher,ATL,0,0.0,0.25,0.2,1,0.0,0.0,2,0.75,0.5,0.0,-0.2200000000000003,0.6000000000000001,0.5,-0.0,0,0,-0.0,-0.0,0,5.58
8,L.Edwards,NYJ,0,0.4,0.0,0.0,4,0.75,0.0,3,1.5,0.5,0.25,0.7399999999999999,0.46666666666666673,0.4,-0.5,0,0,-0.0,-0.0,0,11.506666666666668
8,B.Pinion,SF,0,0.4,0.25,0.0,2,0.0,0.0,2,0.75,0.5,0.0,0.05,0.2,0.2,-0.0,0,0,-0.0,-0.0,0,6.3500000000000005
8,D.Jones,PHI,0,0.4,0.25,0.0,1,0.0,0.0,2,0.75,0.5,0.0,0.08333333333333358,0.45,0.30000000000000004,-0.5,0,0,-0.0,-0.0,0,5.233333333333334
8,B.Anger,TB,0,0.0,0.25,0.1,2,0.0,0.0,3,1.5,0.5,0.0,0.06666666666666643,0.1666666666666667,0.1,-0.0,0,0,-0.0,-0.0,0,7.683333333333333
8,M.Palardy,CAR,0,0.0,0.25,0.1,4,0.0,0.0,4,2.25,0.5,0.0,0.542857142857143,0.1333333333333333,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,12.076190476190476
8,J.Ryan,SEA,0,0.0,0.25,0.1,2,0.0,0.0,1,0.0,0.0,0.0,0.23999999999999988,-0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,4.1899999999999995
8,S.Lechler,HOU,0,0.0,0.0,0.1,3,1.5,0.0,2,0.75,0.5,0.0,0.8,0.5666666666666667,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,9.816666666666666
8,C.Jones,DAL,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,0.06666666666666643,1.0,0.6000000000000001,-0.25,0,0,-0.0,-0.0,0,3.7666666666666666
8,T.Way,WAS,0,0.0,0.0,0.0,0,0.0,0.0,1,0.75,0.0,0.0,0.16666666666666644,-0.05,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.9166666666666665
8,S.Martin,DET,0,0.0,0.25,0.1,1,0.0,0.0,1,0.0,0.0,0.0,-0.5333333333333335,0,0.5,-0.0,0,0,-0.0,-0.0,0,2.3166666666666664
8,J.Berry,PIT,0,0.0,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.2,-0.15000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,4.95
8,R.Dixon,DEN,0,0.0,0.0,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.45,0.9,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.7500000000000002
8,D.Colquitt,KC,0,0.0,0.0,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.3200000000000003,0.8250000000000001,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,5.105
9,L.Edwards,NYJ,0,0.0,0.75,0.0,1,0.0,0.0,2,1.5,0.0,0.0,-0.33999999999999986,-0.0,0.6000000000000001,-0.0,0,0,-0.0,-0.0,0,5.51
9,C.Schmidt,BUF,0,0.0,0.5,0.1,2,0.0,0.0,1,0.75,0.0,0.0,0.13333333333333358,0.25,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.033333333333333
9,M.Bosher,ATL,0,0.0,0.25,0.0,2,0.0,0.0,2,0.0,0.0,0.0,0.4,0.8333333333333335,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.783333333333334
9,M.Palardy,CAR,0,0.0,0.5,0.0,4,0.0,0.0,3,1.5,0.5,0.0,0.47999999999999976,0.25,0.4,-0.0,0,0,-0.0,-0.0,0,10.63
9,R.Sanchez,IND,0,0.0,0.25,0.2,1,0.0,0.0,1,0.75,0.0,0.0,-0.35000000000000003,0.7000000000000001,0.4,-0.0,0,0,-0.0,-0.0,0,3.95
9,S.Lechler,HOU,0,0.4,0.5,0.1,4,0.0,0.0,5,2.25,0.0,0.0,0.375,0.1,0.1,-0.25,0,0,-0.0,-0.0,0,12.575
9,K.Huber,CIN,0,0.0,0.25,0.0,4,0.0,0.0,3,0.75,0.5,0.0,0.30000000000000004,-1.9666666666666668,0.1,-0.0,0,0,-0.0,-0.0,0,6.933333333333334
9,B.Nortman,JAX,0,0.4,0.25,0.0,1,0.75,0.0,1,0.0,0.0,0.0,0.2,0,0.4,-0.0,0,0,-0.0,-0.0,0,4.0
9,B.Anger,TB,-3,0.0,0.75,0.0,0,0.0,0.0,3,0.0,0.0,0.0,-0.5166666666666665,1.0666666666666667,0.2,-0.25,0,0,-0.0,-0.0,0,1.2500000000000002
9,T.Morstead,NO,0,0.0,0.5,0.0,1,0.0,0.0,1,0.75,0.0,0.0,0.05,0,0.4,-0.25,0,0,-0.0,-0.0,0,3.4499999999999997
9,B.Wing,NYG,-3,0.4,0.0,0.0,3,0.75,0.0,0,0.0,0.0,0.0,0.8250000000000001,-0.9333333333333332,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,1.091666666666667
9,J.Hekker,LA,0,0.0,0.25,0.1,0,0.0,0.0,1,0.0,0.0,0.0,-0.75,0,0.9,-0.0,0,0,-0.0,-0.0,0,1.5
9,R.Dixon,DEN,0,0.0,0.25,0.0,3,0.0,0.0,0,0.0,0.0,0.0,0.5333333333333335,0.45999999999999996,0.4,-0.0,0,0,-0.0,-0.0,0,4.643333333333334
9,D.Jones,PHI,0,0.0,0.0,0.0,2,0.0,0.0,0,0.0,0.0,0.0,0.9,-3.5,0.7000000000000001,-0.25,0,0,-0.0,-0.0,0,-0.15000000000000002
9,S.Koch,BAL,0,0.0,0.25,0.1,3,0.75,0.0,2,0.0,0.0,0.0,0.0,-0.2,0.4,-0.0,3,0,-0.0,-0.0,0,9.3
9,B.Kern,TEN,0,0.0,0.25,0.1,4,0.0,0.0,3,1.5,0.0,0.0,0.6200000000000003,-0.2,0.30000000000000004,-0.25,0,0,-0.0,-0.0,0,9.320000000000002
9,B.Pinion,SF,0,0.0,0.5,0.0,2,0.0,0.0,3,0.75,0.0,0.0,-0.1,0.5,0.2,-0.0,0,0,-0.0,-0.0,0,6.8500000000000005
9,A.Lee,ARI,0,0.0,0.5,0.0,1,0.0,0.0,3,0.0,0.0,0.0,0.0,0.65,0.4,-0.25,0,0,-0.0,-0.0,0,5.300000000000001
9,T.Way,WAS,0,0.0,0.25,0.1,3,0.0,0.0,1,0.0,0.0,0.0,-0.5,-0.0,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.1499999999999995
9,J.Ryan,SEA,0,0.4,0.0,0.1,2,0.0,0.0,1,0.75,0.0,0.0,-0.11666666666666643,0.55,0.0,-0.75,0,0,-0.0,-0.0,0,3.9333333333333336
9,C.Jones,DAL,0,0.0,0.75,0.0,1,0.0,0.0,4,0.75,0.5,0.0,-0.6000000000000001,0.9,0.4,-0.0,0,0,-0.0,-0.0,0,7.700000000000001
9,D.Colquitt,KC,0,0.4,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,0.12000000000000029,0.8500000000000001,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,4.17
9,M.Haack,MIA,0,0.0,0.5,0.0,2,0.0,0.0,2,0.0,0.0,0.0,-0.07999999999999972,-0.15000000000000002,0.2,-0.25,0,0,-0.0,-0.0,0,4.22
9,M.King,OAK,0,0.0,0.25,0.1,0,0.0,0.0,2,0.0,0.0,0.0,0.16666666666666644,0.4,0.5,-0.0,0,0,-0.0,-0.0,0,3.4166666666666665
9,J.Vogel,GB,0,0.0,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.2333333333333336,0.45,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,1.7666666666666664
10,J.Ryan,SEA,0,0.0,0.5,0.0,6,0.0,0.0,3,1.5,0.5,0.0,0.47500000000000003,-0.08571428571428577,0.4,-0.0,0,0,-0.0,-0.0,0,12.289285714285715
10,A.Lee,ARI,0,0.4,0.25,0.0,3,0.0,0.0,2,1.5,0.0,0.0,0.1,-0.0,0.2,-0.0,0,0,-0.0,-0.0,0,7.45
10,C.Schmidt,BUF,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.03333333333333357,0.52,0.2,-0.0,0,0,-0.0,-0.0,0,4.003333333333334
10,P.O'Donnell,CHI,0,0.0,0.0,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.3200000000000003,-0.15000000000000002,0.4,-0.0,0,0,-0.0,-0.0,0,3.5700000000000003
10,J.Vogel,GB,0,0.0,0.5,0.0,1,0.0,0.0,1,0.0,0.0,0.0,-0.5,0.1,0.5,-0.25,0,0,-0.0,-0.0,0,2.35
10,S.Martin,DET,0,0.4,0.25,0.0,0,0.0,0.0,1,0.0,0.0,0.0,-0.1,0.35000000000000003,0.5,-0.0,0,0,-0.0,-0.0,0,2.4
10,B.Colquitt,CLE,0,0.0,0.25,0.0,2,0.0,0.0,1,0.0,0.0,0.0,0.3200000000000003,-0.5,0.4,-0.0,0,0,-0.0,-0.0,0,3.47
10,R.Sanchez,IND,0,0.0,0.5,0.1,1,0.0,0.0,2,0.75,0.5,0.25,0.18571428571428542,0.2,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,5.785714285714285
10,J.Berry,PIT,0,0.0,0.25,0.0,4,0.0,0.0,3,0.75,0.0,0.0,0.45,0.47500000000000003,0.2,-0.25,0,0,-0.0,-0.0,0,8.874999999999998
10,D.Kaser,LAC,0,0.8,0.25,0.0,5,2.25,0.0,2,0.0,0.0,0.0,0.35000000000000003,0.4714285714285715,0.30000000000000004,-0.0,0,0,-0.0,-0.0,0,11.421428571428573
10,B.Nortman,JAX,0,0.8,0.25,0.0,5,2.25,0.0,3,0.75,0.0,0.0,0.2888888888888886,0.5666666666666667,0.2,-0.0,0,0,-0.0,-0.0,0,13.105555555555554
10,L.Edwards,NYJ,0,0.0,0.25,0.0,5,0.0,0.0,2,0.0,0.0,0.0,0.5571428571428569,-0.7000000000000001,0.2,-0.0,0,0,-0.0,-0.0,0,7.307142857142857
